id,artist,name,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3EdTCvjlwK141nxrjPXeTt,Gorillaz,People,2007-11-19,52,0.925,0.588,2,-10.028,1,0.0579,0.0067,0.302,0.114,0.965,120.017
4prEPl61C8qZpeo3IkYSMl,Passion Pit,Sleepyhead,2009,66,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036
6x7FVExkT8Cm1SCtw1jfV4,The Shoes,Time To Dance - Extended Version,2012-04-12,38,0.561,0.982,9,-9.375,1,0.0617,0.022,0.633,0.128,0.558,144.003
49PyCCLOdJi0jHkGyyY2vv,L'Impératrice,Sonate Pacifique,2014-09-22,62,0.558,0.538,5,-8.853,1,0.0327,0.629,0.0198,0.424,0.254,99.992
44AL9Xok81qGEOZdPQpUnM,Mark Ronson,Bang Bang Bang,2010-09-21,51,0.734,0.822,7,-2.446,1,0.047,0.0186,0.000146,0.283,0.898,92.935
4WimB4Ei0LU3MotHhL3kBL,Mark Ronson,"Ooh Wee (feat. Ghostface Killah, Nate Dogg, Trife & Saigon)",2003-08-29,53,0.727,0.961,4,-3.761,0,0.098,0.0278,7.85e-06,0.334,0.8,105.031
32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Funk (feat. Bruno Mars),2015-01-12,81,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
6oWOH0qtbvIuYi73g3ITwk,Mark Ronson,Outversion,2007-06-22,3,0.609,0.895,11,-6.693,0,0.0478,0.00311,0.915,0.0727,0.828,157.252
5BzqG7XobZUMA2pHsYEkxh,Mark Ronson,L.S.F. (feat. Kasabian) - Version Revisited,2007-06-22,16,0.662,0.886,9,-5.924,1,0.0448,0.0356,0.000164,0.333,0.729,108.955
5G1MjvEaRHtDIWlxsBchxs,Mark Ronson,Diversion,2007-06-22,4,0.696,0.697,9,-8.066,1,0.0336,0.0651,0.941,0.119,0.963,109.015
4KoKmIMYRsxZKmqZG4uy7q,Mark Ronson,The Only One I Know (feat. Robbie Williams),2007-06-22,5,0.571,0.862,0,-4.119,1,0.0381,0.0027,5.09e-05,0.155,0.77,121.685
4MQRUGqYtSSc2CIBW7U5Vj,Mark Ronson,Amy (feat. Kenna),2007-06-22,4,0.636,0.927,8,-6.03,0,0.055,1.14e-05,0.0775,0.0732,0.486,109.021
3WCu1XtK9UtZwRZ1REnEWJ,Mark Ronson,Just (feat. Phantom Planet),2007-06-22,9,0.747,0.885,10,-5.605,0,0.129,0.17,0.000209,0.11,0.723,97.475
1xTxP4kZvhnnEvKuBAcDHc,Mark Ronson,Pretty Green (feat. Santigold),2007-06-22,5,0.716,0.909,11,-5.167,0,0.0854,0.0435,4.68e-05,0.286,0.884,125.939
5zVWlbQsM8StKOr06zucBJ,Mark Ronson,Inversion,2007-06-22,5,0.593,0.774,10,-7.172,1,0.0443,0.0181,0.751,0.0915,0.356,84.725
3blm0jStOIbNjKHPi762rr,Mark Ronson,Apply Some Pressure (feat. Paul Smith),2007-06-22,8,0.5,0.854,9,-6.306,1,0.0849,0.00234,0.000326,0.0616,0.763,160.98
4BfRDZLIiznSnwU7DdDL9N,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,2007-06-22,48,0.698,0.843,1,-4.789,1,0.0544,0.00253,0.000454,0.124,0.894,105.83
5eiq8vTXbQ2F4TwTG5xBb1,Mark Ronson,Toxic (feat. Ol' Dirty Bastard & Tiggers) - Version Revisited,2007-06-22,11,0.783,0.788,8,-4.355,1,0.058,0.0772,4.64e-05,0.0598,0.588,103.09
2njXNaOF1dPYDIkCmHVtPH,Mark Ronson,Stop Me (feat. Daniel Merriweather),2007-06-22,11,0.623,0.908,0,-4.271,1,0.0408,0.00132,1.03e-05,0.108,0.35,118.012
56pk38O0b1AfX458c6M0I8,Mark Ronson,Oh My God (feat. Lily Allen),2007-06-22,13,0.748,0.801,11,-5.226,1,0.286,0.11,0.000129,0.372,0.566,88.447
6dvdKdZzqrajkhlCOFrEYo,Les Wriggles,Poupine et Thierry,2002-01-13,38,0.617,0.409,9,-11.135,0,0.231,0.873,0.0,0.154,0.899,144.044
3yiO3kU3xhQ0kIrdMlVT9p,La Chanson Du Dimanche,O Barack,2009-01-01,27,0.798,0.88,0,-6.591,1,0.0488,0.0657,1.75e-06,0.374,0.904,115.967
0RevZ1MpwdTJMu0cyZE9GP,La Chanson Du Dimanche,Petit Cheminot,2009-01-01,30,0.707,0.955,6,-3.845,1,0.0691,0.335,0.0,0.124,0.92,104.716
4eXerBzWuWUWRCayo0DcdC,La Chanson Du Dimanche,Super Pouvoir D'Achat,2009-01-01,33,0.706,0.917,5,-4.203,1,0.051,0.0798,2.05e-05,0.172,0.926,139.652
0wJtWRtWUWJpsWTwpr1H9Z,La Chanson Du Dimanche,Bonne Humeur,2009-01-01,40,0.657,0.956,0,-2.329,1,0.097,0.239,0.00018,0.0991,0.666,92.985
1OgiHfXoGhyiqSB3zVPS8d,Stupeflip,A bas la hiérarchie,2003-07-20,36,0.483,0.897,7,-4.177,1,0.352,0.0632,0.000107,0.398,0.116,186.831
7xDGTv4ynxALfhoATtXzKT,Stupeflip,L.E.C.R.O.U,2003-07-20,36,0.81,0.88,7,-4.13,1,0.0605,0.274,0.0,0.111,0.808,90.974
629jpUceKSDgSLVDHdpz9l,Stupeflip,Je fume pu d'shit,2003-07-20,42,0.894,0.544,2,-5.402,1,0.0409,0.0672,0.00415,0.0605,0.976,107.292
5Ux1zL4k7bBLre61vKAntC,Stupeflip,Stup monastère,2011-07-20,40,0.533,0.942,10,-4.47,0,0.287,0.166,1.75e-05,0.653,0.504,86.987
0A6FdQB9XVIbjP6Kr4vsa1,Stupeflip,Apocalypse 894,2011-07-20,52,0.781,0.761,9,-4.875,1,0.138,0.226,0.000252,0.0773,0.514,90.99
178zd1WV9MN2rVab2TsfDE,Stupeflip,Stupeflip vite !!!,2011-07-20,55,0.613,0.92,6,-2.208,1,0.29,0.0478,0.0617,0.739,0.464,99.975
1TSEdNB2i9F30eMLmx6UIW,Stupeflip,The Antidote,2018-07-24,54,0.817,0.624,11,-6.969,0,0.298,0.218,2.21e-06,0.174,0.847,100.014
0zOkSQ77TLLjpFoY5A4tm0,General Elektriks,Raid the Radio,2010-02-23,46,0.772,0.95,1,-2.848,0,0.0486,0.0262,0.0299,0.198,0.504,88.018
2vBRXVkJyEuMNZ3sZly1lp,La Femme,Sur la planche 2013,2013-01-01,29,0.461,0.808,9,-4.741,0,0.04,0.0561,0.0242,0.11,0.18,186.01
4PEDLBGXXttmMmN4fzTrk7,Mr. Oizo,Tricycle Express,2010-11-08,25,0.678,0.833,6,-7.675,0,0.0454,0.0155,0.17,0.061,0.344,103.989
3rFzc8CLVDZ7OOtFa2jPYP,Charles Mingus,Moanin',1960-03,49,0.488,0.476,5,-10.316,0,0.0497,0.438,0.000279,0.11,0.583,110.951
1w2b7yH3BlYMzDGN3QNQra,Ratatat,Nostrand,2006-08-22,42,0.71,0.375,0,-8.371,0,0.0664,0.135,0.915,0.0925,0.867,169.928
20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Take Me Out,2004-02-16,71,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561
4e7bYFhQe4OWwecjtHyq1m,BB Brunes,Dis-moi,2007,0,0.577,0.623,2,-4.325,1,0.0333,0.165,0.0,0.0576,0.715,129.605
2XU0oxnq2qxCpomAAuJY8K,Tones And I,Dance Monkey,2019-10-17,89,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027
6fiCGSSknae1sjVVLjd7Y4,Philippe Katerine,Duo (avec Angèle et Chilly Gonzales),2019-11-08,51,0.749,0.476,11,-10.882,0,0.0838,0.536,0.0484,0.189,0.655,139.962
1z2LJvcMcvzy0dLUE4APSo,Julien Doré,Chou Wasabi (feat. Micky Green) - Radio Edit,2014-07-17,39,0.799,0.632,1,-9.168,0,0.0624,0.593,0.000307,0.213,0.544,125.022
4NG4Ugserf2ocBe4eqKPli,Anne Germain,"Chanson des jumelles - BOF ""Les demoiselles de Rochefort""",1967-03-08,33,0.474,0.634,0,-7.624,0,0.0779,0.52,0.0,0.338,0.754,121.337
4N3stlRuz5cBNI4J4vDJ18,CHIC,Good Times - 2018 Remaster,2018-11-23,54,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664
50f0mt35cIwwu3Krk7nS7b,Pino D'Angiò,Ma quale idea,2011-03-15,57,0.868,0.788,1,-4.321,1,0.0547,0.0334,2.6e-05,0.0801,0.961,114.674
2X0id8FRzFWWy57gcmylwN,SomethingALaMode,RondoParisiano - Original Album Version,2009,21,0.73,0.539,4,-3.435,0,0.0611,0.00922,0.0919,0.122,0.847,111.941
0WWBeDKdXmGbZD1XVOVqot,Cassius,I <3 U SO,2011-06-13,51,0.126,0.798,9,-5.62,0,0.0424,0.00793,0.237,0.221,0.136,188.718
3KEnGyuImTqe7asrYW0kUv,Mr. Oizo,Positif,2008-11-17,44,0.744,0.928,10,-5.628,0,0.0495,0.000409,0.624,0.132,0.507,123.014
3hmNozMny2tvq9BvoiAx8k,Daniel Balavoine,Vivre ou survivre,1982,44,0.545,0.566,5,-6.44,0,0.0387,0.42,5.85e-06,0.108,0.575,144.921
0HBWOcEwX9HX8XYCqPDUVv,The Swiss,Bubble Bath,2009-01-01,43,0.889,0.601,0,-6.739,0,0.0564,0.0895,0.8,0.143,0.736,124.956
1OqQM6ik8t0nSCEnyifb2o,Gorillaz,DARE - DFA Remix,2007-11-19,35,0.849,0.644,7,-9.518,1,0.0689,0.00134,0.191,0.103,0.111,119.995
5233fZGEk0FY0AzdgLaWch,Parcels,Everyroad,2018-10-12,49,0.488,0.417,2,-12.078,1,0.0419,0.621,0.662,0.131,0.254,111.257
2IFaUS63AIAr9P46W1lEwt,Parcels,IknowhowIfeel,2018-10-12,56,0.856,0.511,2,-10.413,0,0.0365,0.386,0.0334,0.0985,0.942,114.985
0rdWkO7ncrh1lrJGDmLq9L,Parcels,Gamesofluck,2016-10-28,60,0.659,0.757,9,-5.275,0,0.038,0.128,0.485,0.0859,0.553,104.997
1qtiESAzfGMw3YqJvI97ki,Parcels,Lightenup,2018-10-12,61,0.857,0.658,0,-9.8,1,0.0388,0.015,0.266,0.105,0.703,122.969
0hhXziDUO0wNYPsstDQWN6,Parcels,Overnight,2017-06-21,63,0.815,0.819,8,-9.494,0,0.0521,0.364,0.0555,0.115,0.864,119.986
66tkDkPsznE5zIHNt4QkXB,Parcels,Tieduprightnow,2018-04-27,69,0.863,0.533,5,-7.986,0,0.0484,0.291,0.00126,0.0794,0.738,102.025
7FAyIPD8YLpUQc5r0MSv60,Jabberwocky,Photomaton,2014-01-01,53,0.762,0.574,0,-11.474,1,0.0477,0.658,0.193,0.0876,0.645,100.995
3eFNBjKcEt3OJYnlJLQS6Q,Skip the Use,Ghost,2012,57,0.682,0.88,6,-4.279,0,0.0617,0.325,0.0,0.327,0.864,98.005
7JEVVvLgxGfG3FZIDrDHpt,Georges Brassens,Le gorille,1952,42,0.662,0.237,9,-14.677,1,0.281,0.86,0.0,0.111,0.598,123.654
70rSi5Fd2lRPgbi8mNYXeC,Claude Nougaro,Armstrong,1994-10-31,25,0.486,0.298,2,-7.822,0,0.0346,0.849,0.0,0.29,0.346,103.465
0mdbkMqSMCQ9S1U0LDDRwD,Jacques Brel,Mathilde,1988-01-01,36,0.577,0.453,4,-13.269,0,0.0787,0.59,0.00129,0.533,0.677,112.099
3sOdnLU3MnEUxk3b6J5mqo,Crookers,Knobbers,2009-10-06,0,0.871,0.701,1,-3.958,1,0.26,0.0273,0.744,0.0558,0.483,127.966
27RkmDU2poT4UwQBBIyfz4,The Subs,Mitsubitchi - Original Mix,2009,11,0.925,0.752,1,-5.021,1,0.0808,0.00112,0.0377,0.0762,0.566,125.965
77eilkCwMP8V4FMEjktHB1,Boys Noize,Jeffer,2009-07-05,32,0.913,0.701,4,-6.47,0,0.534,0.0618,0.622,0.0742,0.583,126.025
0CsTO3DUIc8778bBezpFyX,Kaminsky,Lisztomania,2012,34,0.69,0.901,0,-1.741,1,0.0613,0.299,0.0,0.261,0.81,97.551
1TDuaeF7FnV74z57NK7hh4,C2C,Arcades,2012-01-01,37,0.657,0.607,11,-6.612,0,0.0434,0.00028,0.695,0.2,0.19,91.023
1x5MjCffpcdHLf65eR9r3T,C2C,Down The Road,2012-01-01,54,0.72,0.595,2,-6.109,0,0.0976,0.0672,4.73e-05,0.0775,0.486,111.0
3XwQ8ks84wlj3YcRyxXrlN,-M-,Mojo,2012-01-01,39,0.413,0.943,1,-5.195,1,0.12,0.00125,0.0536,0.134,0.457,157.001
1gvTcjmo5x6xYGUFcquQQs,The Bloody Beetroots,Rocksteady,2013-07-22,0,0.492,0.904,10,-4.458,1,0.111,0.00225,0.858,0.389,0.307,140.035
2ZOXsdERqkEzoW3XhvXDwE,Boys Noize & Erol Alkan,Lemonade,2012-02-13,32,0.723,0.472,10,-7.682,0,0.082,0.00547,0.902,0.0816,0.957,128.983
3uIE49oWm621AkJVXflKqk,Franz Ferdinand,What She Came For,2009-01-23,36,0.826,0.494,7,-4.811,1,0.0457,0.00406,0.000165,0.307,0.81,104.081
2LwyJA7bLvglM9XdWeVCEj,Franz Ferdinand,Bite Hard,2009-01-23,36,0.367,0.737,0,-4.986,1,0.083,0.0054,0.0,0.115,0.392,154.285
3diqOlOLGK4QVWEiN8VOaN,Franz Ferdinand,Lucid Dreams - New Album Version,2009-01-23,36,0.654,0.778,11,-7.509,1,0.0421,0.000321,0.644,0.341,0.486,108.354
6k3QDXAXbLg61abRNkdBF6,Franz Ferdinand,Can't Stop Feeling,2009-01-23,38,0.704,0.881,9,-6.344,1,0.0397,0.0815,8.18e-05,0.272,0.929,124.027
5BWMtYr3qsILJaxqnhnkbj,Franz Ferdinand,The Dark Of The Matinée,2004,54,0.454,0.672,6,-8.596,0,0.0292,0.00547,3.21e-06,0.179,0.735,114.446
37CBHPCzV1rizPrxRUyR72,Franz Ferdinand,No You Girls,2009-01-23,58,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27e-05,0.139,0.899,104.781
6ooluO7DiEhI1zmK94nRCM,Franz Ferdinand,Take Me Out,2004,74,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545
7f9I5WdyXm5q1XqnSYgQZb,Arctic Monkeys,Brianstorm,2007-04-22,68,0.42,0.974,1,-4.706,1,0.191,8.15e-05,0.00155,0.0871,0.463,165.182
3DQVgcqaP3iSMbaKsd57l5,Arctic Monkeys,I Bet You Look Good On The Dancefloor,2006-01-29,72,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183
2zzLRQ78kKfPTx8FJQCdC2,Arctic Monkeys,When The Sun Goes Down,2006-01-29,74,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152
2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Fluorescent Adolescent,2007-04-22,76,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056
5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,2013-09-09,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03
2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,R U Mine?,2013-09-09,79,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094
0C1CDKlrHKawIDQM1BNM8c,Ruggero Leoncavallo,"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""",1978-01-01,0,0.176,0.201,4,-17.344,1,0.0423,0.961,0.00707,0.194,0.0446,83.433
3jBMNYFrIUAk7kjyfwhyxt,Franz Schubert,"Symphony No. 8 in B Minor, D. 759, ""Unfinished"": II. Andante con moto",2014-05-06,0,0.0955,0.0463,4,-23.193,1,0.0415,0.888,0.361,0.692,0.0517,86.69
6pLdvzAIBoT76OjJZAaP3n,Franz Schubert,"Symphony No. 8 in B Minor, D. 759, ""Unfinished"": I. Allegro moderato",2014-05-06,0,0.155,0.0227,11,-20.127,0,0.0386,0.918,0.919,0.322,0.055,96.608
4EcOBeGY1r0j26Z8FJ1nVZ,Ludwig van Beethoven,Speaking Unto Nations (Beethoven Symphony no 7 - II ),2010-01-01,54,0.093,0.0249,4,-20.74,0,0.0463,0.513,0.805,0.0831,0.0365,79.369
55HpcVkp2r5q3vh9DtOKvl,Richard Wagner,Die Walküre: Ride of the Valkyries,1961,40,0.199,0.513,11,-9.695,1,0.0336,0.885,0.941,0.267,0.165,95.389
2r1FiNXh5mDNEP8K07YRVp,Georges Bizet,"Bizet: Carmen, WD 31, Act 1 Scene 4: No. 5, Havanaise, ""L'amour est un oiseau rebelle"" (Carmen, Chorus)",1964,52,0.363,0.115,2,-17.325,1,0.0689,0.976,0.0,0.0992,0.231,134.424
7E1ErYYCn0lYjHODZ1qGuB,Maurice Ravel,"Ravel: Boléro, M. 81",1992-01-01,44,0.354,0.0487,5,-24.568,1,0.0323,0.783,0.484,0.284,0.253,64.12
2igwFfvr1OAGX9SKDCPBwO,JAY-Z,Empire State Of Mind,2009-09-08,80,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585
4Li2WHPkuyCdtmokzW2007,JAY-Z,Ni**as In Paris,2011-08-08,79,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022
5osSw3tL07Tuid7AWsvYcc,M.O.P.,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",2000-08-29,61,0.68,0.894,1,-4.86,1,0.255,0.0206,0.0,0.462,0.803,94.089
2jJIxT6WAIVWzDo3Ou53Q0,Gesaffelstein,Pursuit,2013-10-28,54,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982
3M7Fcg7fc17TDartD9xanj,L'Impératrice,Naufrage en Adriatique,2014-09-22,43,0.673,0.68,5,-10.325,0,0.0438,0.276,0.175,0.334,0.371,114.965
0Bjr5EAEa5YxfSHHWzZmds,Lady Gaga,"Beautiful, Dirty, Rich",2008-01-01,52,0.782,0.906,2,-5.229,1,0.152,0.017,0.0503,0.293,0.697,120.064
3HhAZV8ngUOOt4eUHovhud,Lady Gaga,The Fame,2008-01-01,50,0.816,0.694,5,-3.325,1,0.0504,0.0296,1.48e-05,0.035,0.966,127.021
36ebL42b6QAqitgzbkIjw5,Lady Gaga,Speechless,2009-01-01,40,0.386,0.697,0,-4.182,1,0.0383,0.436,0.0,0.337,0.407,145.091
1LwISx4hhmcKw4CL78CCnu,Lady Gaga,So Happy I Could Die,2009-01-01,37,0.557,0.789,0,-5.093,1,0.0313,0.000326,0.00305,0.153,0.367,99.982
1fs2Dab8RbaOfbLvaiOsX7,Lady Gaga,Teeth,2009-01-01,41,0.713,0.833,11,-5.198,1,0.0487,0.0286,0.0,0.0868,0.55,96.012
0eH2eHURaXUP15D8gQlfjx,Lady Gaga,LoveGame,2008-01-01,64,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024
02XnQdf7sipaKBBHixz3Zp,Lady Gaga,Paparazzi,2008-01-01,70,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906
1dzQoRqT5ucxXVaAhTcT0J,Lady Gaga,Just Dance,2008-01-01,75,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992
0iOu4s8w3pE9vbpb1SHXsL,Lady Gaga,Alejandro,2009-01-01,51,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992
1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,2008-01-01,76,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
30XU4suKzCeoCK9YFzdufg,Lady Gaga,Born This Way,2011-05-23,72,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907
6nCDnzErqalOaIY3EJM8NK,Lady Gaga,Telephone,2009-01-01,58,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021
5WFIK6GKHpNXfjlH3BSnep,Lady Gaga,Bad Romance,2009-01-01,46,0.693,0.924,0,-3.711,1,0.0392,0.0034,4.4e-05,0.0926,0.715,118.983
6QfS2wq5sSC1xAJCQsTSlj,Lady Gaga,Shallow - Radio Edit,2018-10-05,78,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801
4S5b3wwIXpVNvY2jeIQdKu,Rihanna,SOS,2006-04-10,0,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046
2Y2ud3awMZHDxOCpDebiv3,Rihanna,Umbrella,2008-06-02,1,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
0C4ejWmOTMv8vuYj85mf8m,Rihanna,S&M,2010-11-16,73,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975
5hlWtrnVUyAze5WkxF9P56,Rihanna,Rude Boy,2009-11-20,0,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906
0m3Ze0cy8qBHSsV2exAfCw,Kanye West,Amazing,2008-11-24,66,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133
4ImL3v98u2BLkwnyQDjfRm,Kanye West,Can't Tell Me Nothing,2007-09-11,0,0.594,0.614,5,-6.091,0,0.0536,0.0121,0.0,0.823,0.101,79.968
1kxeWHF9PrCVZHvVskv8lg,Kanye West,Love Lockdown,2008-11-24,67,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603
0ua0Go4NN4Td7l0Zre6Ce3,Kanye West,Flashing Lights,2007-09-11,0,0.634,0.649,6,-7.505,0,0.0486,0.0315,0.0,0.482,0.509,90.482
19a3JfW8BQwqHWUMbcqSx8,Kanye West,Famous,2016-06-10,72,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935
2iaCM7WvOknQI1230hA9eK,Kanye West,Homecoming,2007-09-11,0,0.679,0.754,8,-6.965,1,0.186,0.323,0.0,0.126,0.905,86.993
22L7bfCiAkJo5xGSQgmiIO,Kanye West,All Of The Lights,2010-11-22,75,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113
62r62ArmWq38cu6QCVgyTc,Kanye West,Jesus Walks,2004-02-13,0,0.427,0.844,3,-4.597,0,0.427,0.578,0.0,0.284,0.716,85.346
1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,2005-08-30,77,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034
4y6c5vMzKKM3KsMbHtjKx5,Kanye West,Stronger,2007-09-11,3,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992
2gZUPNdnz5Y45eiGxpHGSc,Kanye West,POWER,2010-11-22,78,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993
16LnNR25rqcvQVNv5UEQ7g,Xzibit,X,2009-07-23,56,0.935,0.608,4,-5.583,0,0.233,0.102,0.0,0.0891,0.829,96.913
52riputZ4Vo5PG9MOSy6r5,Nate Dogg,I Got Love,2001-12-04,61,0.912,0.416,10,-5.943,0,0.164,0.437,0.306,0.09,0.677,90.013
70OA31UNhLkTL0M8CXMwJi,Supertramp,Child Of Vision - 2010 Remastered,1979-03-29,35,0.428,0.874,0,-6.322,0,0.0468,0.486,0.0583,0.071,0.858,168.701
4IIpo5OLYyLZqHQTYaYzIK,Supertramp,Just Another Nervous Wreck - 2010 Remastered,1979-03-29,32,0.352,0.786,3,-5.709,1,0.0538,0.535,0.000572,0.109,0.523,151.314
1iq2EOVThbcGqSXYfH1OoA,Supertramp,Lord Is It Mine - 2010 Remastered,1979-03-29,34,0.424,0.261,9,-8.114,1,0.0264,0.635,2.12e-05,0.0903,0.207,75.742
5VnZeCSiH1Dq5kzuudlluZ,Supertramp,Take The Long Way Home - 2010 Remastered,1979-03-29,43,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79
7sMsd9FPAO950l1lRg2dLf,Supertramp,Oh Darling - 2010 Remastered,1979-03-29,34,0.597,0.834,9,-6.669,1,0.0302,0.326,0.0142,0.112,0.612,126.988
4OeAOXT5DNRUJPO6phiA0d,Supertramp,Breakfast In America - Remastered,1979-03-29,49,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14
7dwwHfhF2FKhnKHF5QcRkn,Supertramp,The Logical Song - Remastered 2010,1979-03-29,52,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719
0LoQuiekvzqx7n8flgEKzF,T. Rex,Get It On,1971-09-24,70,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59
4OV0sRTFrZLXaZZ1sS9hLn,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,1982,63,0.624,0.396,4,-15.411,1,0.034,0.0647,0.909,0.113,0.0388,111.401
39qYD4J4BKvZMQgxfXl5bv,The Alan Parsons Project,Eye In The Sky,1982,70,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928
2iGEhEpCN28KoHfYm7QMif,Eric Clapton,Cocaine - Live; 2015 Remaster,2015-04-28,12,0.561,0.906,9,-6.677,1,0.0345,0.305,0.0492,0.405,0.713,113.589
5XXw0UOmMFf919EXBB6hfI,The Rolling Stones,Brown Sugar,1971-04-23,42,0.525,0.911,0,-4.612,1,0.0562,0.129,0.00018,0.36,0.637,129.155
3gce83TvahSnFHFtCqbe4R,Derek & The Dominos,Layla,1982-01-01,49,0.404,0.749,1,-10.3,1,0.0565,0.44,0.47,0.34,0.461,115.434
5uhvUuQciVrP0p48NqSHaq,Eric Clapton,Knocking On Heaven's Door - Live At Hammersmith Odeon,1977-11-01,49,0.66,0.489,7,-10.8,1,0.0319,0.434,0.229,0.679,0.446,126.537
2udGjDmpK1dH9VGyw7nrei,Eric Clapton,Cocaine,1977-11-01,70,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267
5lN1EH25gdiqT1SFALMAq1,The Black Keys,Gold on the Ceiling,2011-12-06,69,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
6U5hUX40OWY6l0HaPUWElZ,Bloc Party,Banquet,2005-01-01,57,0.591,0.939,10,-4.911,0,0.0533,0.000156,0.0111,0.0882,0.856,150.249
0F0MA0ns8oXwGw66B2BSXm,David Bowie,Let's Dance - 1999 Remaster,1983-04-14,3,0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043
0WruOD5fP4RJ1kAn3Pcv3h,Kasabian,Ill Ray (The King),2017-05-05,55,0.554,0.849,5,-4.692,0,0.0548,0.00618,0.0,0.305,0.511,135.999
3nRnNtgmy4TgSEh4OLQ4Cx,Boby Lapointe,Aragon et Castille,1984-01-01,33,0.763,0.348,0,-10.769,1,0.0565,0.885,0.0,0.224,0.965,139.11
0Ig3XzIxvRa3NTRMKaKvsm,Boby Lapointe,La maman des poissons,1984-01-01,37,0.454,0.382,2,-12.01,1,0.0707,0.245,0.0,0.128,0.81,176.975
5pnXvHaYpOYEVzWhAUXx8M,Boby Lapointe,Ta Katie t'a quitté,1984-01-01,38,0.784,0.45,0,-11.175,1,0.424,0.501,0.0,0.0786,0.827,87.0
